0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	0.999571	0.000061	0.480491	-0.000061	0.999571	0.279765	
2	0.999653	0.000127	0.403911	-0.000127	0.999653	0.312759	
3	0.999610	0.000029	0.450210	-0.000029	0.999610	0.130596	
4	0.999788	0.000099	0.279959	-0.000099	0.999788	0.280614	
5	0.999705	-0.000025	0.431684	0.000025	0.999705	0.096395	
6	0.999746	-0.000060	0.374174	0.000060	0.999746	0.075302	
7	0.999733	-0.000128	0.553369	0.000128	0.999733	0.024533	
8	0.999758	-0.000208	0.483428	0.000208	0.999758	-0.016919	
9	0.999781	-0.000339	0.430098	0.000339	0.999781	-0.120951	
10	0.999689	-0.000193	0.507228	0.000193	0.999689	-0.052118	
11	0.999712	-0.000042	0.516191	0.000042	0.999712	0.040145	
12	0.999799	0.000246	0.353517	-0.000246	0.999799	0.272077	
13	0.999617	0.000038	0.597820	-0.000038	0.999617	0.212590	
14	0.999727	0.000106	0.299138	-0.000106	0.999727	0.130262	
15	0.999403	0.000092	0.887655	-0.000092	0.999403	0.339568	
16	1.000132	-0.000256	-0.057692	0.000256	1.000132	-0.467489	
17	0.999877	0.000017	0.204507	-0.000017	0.999877	0.073162	
18	0.999586	-0.000043	0.596146	0.000043	0.999586	0.118633	
19	0.999784	-0.000150	0.355567	0.000150	0.999784	-0.048325	
20	0.999821	0.000031	0.268601	-0.000031	0.999821	0.200561	
21	0.999672	-0.000016	0.373255	0.000016	0.999672	0.141099	
22	0.999810	-0.000003	0.355931	0.000003	0.999810	0.179142	
23	0.999058	-0.000181	1.359450	0.000181	0.999058	0.163624	
24	0.999686	-0.000108	0.407219	0.000108	0.999686	0.105113	
25	0.999786	-0.000001	0.219809	0.000001	0.999786	0.105720	
26	0.999743	0.000039	0.231016	-0.000039	0.999743	0.046929	
27	0.999592	0.000134	0.344227	-0.000134	0.999592	0.224155	
28	0.999550	0.000211	0.320669	-0.000211	0.999550	0.328911	
29	0.999550	0.000217	0.224425	-0.000217	0.999550	0.331946	
30	0.999599	0.000092	0.404303	-0.000092	0.999599	0.242845	
31	0.999347	0.000121	0.654681	-0.000121	0.999347	0.336095	
32	0.999474	0.000140	0.392712	-0.000140	0.999474	0.363703	
33	0.999542	0.000119	0.366729	-0.000119	0.999542	0.336034	
34	0.999515	0.000049	0.480706	-0.000049	0.999515	0.192652	
35	0.999601	-0.000080	0.361979	0.000080	0.999601	0.136975	
36	0.999505	-0.000080	0.581154	0.000080	0.999505	0.128173	
37	0.999577	-0.000016	0.439301	0.000016	0.999577	0.179991	
38	0.999784	-0.000014	0.198549	0.000014	0.999784	0.160998	
39	0.999729	-0.000380	0.405829	0.000380	0.999729	-0.152633	
40	0.999757	-0.000235	0.392837	0.000235	0.999757	-0.035422	
41	0.999651	-0.000101	0.438646	0.000101	0.999651	0.162338	
42	0.999902	-0.000115	0.193367	0.000115	0.999902	-0.107959	
43	0.999914	0.000067	0.090107	-0.000067	0.999914	0.068533	
44	1.000022	0.000258	-0.121447	-0.000258	1.000022	0.201195	
45	0.999952	0.000231	-0.065203	-0.000231	0.999952	0.206999	
46	0.999894	0.000121	0.016261	-0.000121	0.999894	0.053335	
47	0.999700	0.000197	0.071356	-0.000197	0.999700	0.306732	
48	0.999686	0.000181	0.244682	-0.000181	0.999686	0.175961	
49	0.999517	0.000180	0.278487	-0.000180	0.999517	0.362282	
50	0.999630	0.000087	0.293059	-0.000087	0.999630	0.164731	
51	0.999612	-0.000029	0.306387	0.000029	0.999612	0.157371	
52	0.999578	-0.000057	0.310109	0.000057	0.999578	0.254465	
53	0.999600	-0.000029	0.352043	0.000029	0.999600	0.123897	
54	0.999580	-0.000066	0.273192	0.000066	0.999580	0.209470	
55	0.999506	-0.000051	0.341891	0.000051	0.999506	0.208547	
56	0.999497	-0.000025	0.406081	0.000025	0.999497	0.278246	
57	0.999671	-0.000143	0.319196	0.000143	0.999671	0.010620	
58	0.999445	-0.000032	0.414239	0.000032	0.999445	0.258383	
59	0.999430	-0.000169	0.455856	0.000169	0.999430	0.174084	
60	0.999313	0.000151	0.442169	-0.000151	0.999313	0.356422	
61	0.999268	0.000054	0.492558	-0.000054	0.999268	0.193001	
62	0.999279	0.000059	0.436233	-0.000059	0.999279	0.378840	
63	0.999308	0.000187	0.368611	-0.000187	0.999308	0.412611	
