0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	0.998911	-0.000486	0.354683	0.000486	0.998911	-0.609003	
2	0.998620	-0.000500	0.095472	0.000500	0.998620	0.305722	
3	0.998956	-0.000367	-0.011847	0.000367	0.998956	0.790484	
4	0.998354	0.000102	0.442267	-0.000102	0.998354	0.156447	
5	0.998898	-0.000547	0.332167	0.000547	0.998898	-0.787893	
6	0.998828	-0.000229	0.033880	0.000229	0.998828	0.022307	
7	0.998747	-0.000199	0.206763	0.000199	0.998747	-0.152203	
8	0.998425	-0.000115	0.012062	0.000115	0.998425	-0.181576	
9	0.999143	-0.000614	0.185138	0.000614	0.999143	-0.794364	
10	0.998388	-0.000386	0.207601	0.000386	0.998388	-0.139761	
11	0.998889	-0.000383	0.309632	0.000383	0.998889	0.077706	
12	0.998739	-0.000601	0.185698	0.000601	0.998739	0.123203	
13	0.999008	-0.000297	-0.153165	0.000297	0.999008	0.409679	
14	0.998450	-0.000268	0.009395	0.000268	0.998450	0.290285	
15	0.998923	-0.000140	0.029635	0.000140	0.998923	-0.082233	
16	0.998800	-0.000423	0.244416	0.000423	0.998800	0.077494	
17	0.998751	-0.000145	0.033721	0.000145	0.998751	-0.201723	
18	0.998560	-0.000165	-0.122029	0.000165	0.998560	-0.221306	
19	0.999121	-0.000283	0.135546	0.000283	0.999121	-0.349237	
20	0.998237	-0.000360	0.339383	0.000360	0.998237	0.530703	
21	0.998728	-0.000398	0.018435	0.000398	0.998728	-0.252113	
22	0.998474	-0.000439	0.240011	0.000439	0.998474	-0.108881	
23	0.998820	-0.000710	0.540454	0.000710	0.998820	-0.123188	
24	0.998363	-0.000552	0.400809	0.000552	0.998363	0.370694	
25	0.998887	-0.000606	0.110971	0.000606	0.998887	-0.078231	
26	0.998090	-0.000427	0.825097	0.000427	0.998090	0.050623	
27	0.998739	-0.000390	0.490679	0.000390	0.998739	-0.373646	
28	0.998339	-0.000448	0.704935	0.000448	0.998339	-0.388972	
29	0.998723	-0.000270	0.304000	0.000270	0.998723	-0.313621	
30	0.998454	-0.000462	0.422164	0.000462	0.998454	0.257365	
31	0.998749	-0.000570	0.457288	0.000570	0.998749	-0.148023	
32	0.998584	-0.000410	0.112817	0.000410	0.998584	-0.005073	
33	0.998783	-0.000471	0.760010	0.000471	0.998783	-0.558899	
34	0.998477	-0.000697	0.686377	0.000697	0.998477	-0.085577	
35	0.999072	-0.000461	0.065445	0.000461	0.999072	-0.143808	
36	0.998350	-0.000456	0.686766	0.000456	0.998350	-0.354465	
37	0.999032	-0.000532	0.671119	0.000532	0.999032	-0.549578	
38	0.998663	-0.000525	0.565203	0.000525	0.998663	-0.614716	
39	0.998958	-0.000561	0.196620	0.000561	0.998958	-0.249038	
40	0.998385	-0.000119	0.347374	0.000119	0.998385	-0.127125	
41	0.998936	-0.000453	0.312664	0.000453	0.998936	-0.857371	
42	0.998694	-0.000580	0.879662	0.000580	0.998694	-0.755905	
43	0.998888	-0.000464	0.523023	0.000464	0.998888	-0.677906	
44	0.998609	-0.000646	0.599041	0.000646	0.998609	-0.410115	
45	0.998769	-0.000610	0.696933	0.000610	0.998769	-0.347403	
46	0.998632	-0.000613	0.651987	0.000613	0.998632	-0.495665	
47	0.998870	-0.000562	0.699746	0.000562	0.998870	-0.850834	
48	0.998383	-0.000716	0.535195	0.000716	0.998383	-0.463636	
49	0.999046	-0.000656	0.426717	0.000656	0.999046	-0.582182	
50	0.998263	-0.000494	0.902696	0.000494	0.998263	-0.268319	
51	0.998654	-0.000581	0.862026	0.000581	0.998654	-0.997862	
52	0.998253	-0.000488	0.742817	0.000488	0.998253	-0.600549	
53	0.998803	-0.000856	0.951022	0.000856	0.998803	-1.118780	
54	0.998570	-0.000720	0.851214	0.000720	0.998570	-0.643997	
55	0.998779	-0.000558	0.682231	0.000558	0.998779	-0.630375	
56	0.998529	-0.000662	0.616179	0.000662	0.998529	-0.765704	
57	0.998804	-0.000491	0.721441	0.000491	0.998804	-0.749835	
58	0.998361	-0.000631	1.079052	0.000631	0.998361	-0.434727	
59	0.999167	-0.000492	0.525603	0.000492	0.999167	-0.572284	
60	0.998396	-0.000286	0.882085	0.000286	0.998396	-0.131904	
61	0.999230	-0.000491	0.568020	0.000491	0.999230	-0.540962	
62	0.999122	-0.000526	0.556092	0.000526	0.999122	-0.814195	
63	0.999182	-0.000552	0.537909	0.000552	0.999182	-0.866885	
64	0.998873	-0.000396	0.547999	0.000396	0.998873	-0.635807	
